t	x	y
5.083	-0.681317	0.809994
5.084	-0.682697	0.809513
5.085	-0.684075	0.809022
5.086	-0.685451	0.808522
5.087	-0.686824	0.808012
5.088	-0.688196	0.807493
5.089	-0.689565	0.806964
5.09	-0.690932	0.806426
5.091	-0.692296	0.805879
5.092	-0.693659	0.805322
5.093	-0.695019	0.804755
5.094	-0.696377	0.804179
5.095	-0.697733	0.803593
5.096	-0.699087	0.802998
5.097	-0.700438	0.802394
5.098	-0.701787	0.80178
5.099	-0.703134	0.801157
5.1	-0.704478	0.800524
5.101	-0.705821	0.799882
5.102	-0.70716	0.79923
5.103	-0.708498	0.798569
5.104	-0.709834	0.797899
5.105	-0.711167	0.797219
5.106	-0.712497	0.796529
5.107	-0.713826	0.79583
5.108	-0.715152	0.795122
5.109	-0.716476	0.794405
5.11	-0.717797	0.793678
5.111	-0.719116	0.792941
5.112	-0.720433	0.792195
5.113	-0.721747	0.79144
5.114	-0.723059	0.790675
5.115	-0.724368	0.789901
5.116	-0.725675	0.789118
5.117	-0.72698	0.788325
5.118	-0.728282	0.787523
5.119	-0.729582	0.786712
5.12	-0.73088	0.785891
5.121	-0.732175	0.78506
5.122	-0.733467	0.784221
5.123	-0.734757	0.783372
5.124	-0.736045	0.782514
5.125	-0.73733	0.781646
5.126	-0.738613	0.780769
5.127	-0.739893	0.779883
5.128	-0.74117	0.778987
5.129	-0.742446	0.778082
5.13	-0.743718	0.777168
5.131	-0.744988	0.776244
5.132	-0.746256	0.775312
5.133	-0.747521	0.774369
5.134	-0.748783	0.773418
5.135	-0.750043	0.772457
5.136	-0.7513	0.771487
5.137	-0.752555	0.770508
5.138	-0.753807	0.76952
5.139	-0.755056	0.768522
5.14	-0.756303	0.767515
5.141	-0.757547	0.766498
5.142	-0.758789	0.765473
5.143	-0.760028	0.764438
5.144	-0.761264	0.763394
5.145	-0.762497	0.762341
5.146	-0.763728	0.761278
5.147	-0.764956	0.760206
5.148	-0.766182	0.759126
5.149	-0.767405	0.758035
5.15	-0.768625	0.756936
5.151	-0.769842	0.755828
5.152	-0.771056	0.75471
5.153	-0.772268	0.753583
5.154	-0.773477	0.752447
5.155	-0.774683	0.751302
5.156	-0.775887	0.750148
5.157	-0.777088	0.748984
5.158	-0.778285	0.747812
5.159	-0.77948	0.74663
5.16	-0.780673	0.745439
5.161	-0.781862	0.744239
5.162	-0.783048	0.74303
5.163	-0.784232	0.741812
5.164	-0.785413	0.740584
5.165	-0.78659	0.739348
5.166	-0.787765	0.738102
5.167	-0.788937	0.736848
5.168	-0.790106	0.735584
5.169	-0.791272	0.734312
5.17	-0.792436	0.73303
5.171	-0.793596	0.731739
5.172	-0.794753	0.730439
5.173	-0.795907	0.729131
5.174	-0.797059	0.727813
5.175	-0.798207	0.726486
5.176	-0.799352	0.72515
5.177	-0.800494	0.723805
5.178	-0.801633	0.722451
5.179	-0.802769	0.721089
5.18	-0.803902	0.719717
5.181	-0.805032	0.718336
5.182	-0.806159	0.716947
5.183	-0.807283	0.715548
5.184	-0.808404	0.714141
5.185	-0.809521	0.712724
5.186	-0.810635	0.711299
5.187	-0.811746	0.709865
5.188	-0.812854	0.708421
5.189	-0.813959	0.706969
5.19	-0.815061	0.705509
5.191	-0.816159	0.704039
5.192	-0.817255	0.70256
5.193	-0.818346	0.701073
5.194	-0.819435	0.699577
5.195	-0.820521	0.698072
5.196	-0.821603	0.696558
5.197	-0.822682	0.695035
5.198	-0.823757	0.693504
5.199	-0.82483	0.691963
5.2	-0.825899	0.690414
5.201	-0.826964	0.688857
5.202	-0.828026	0.68729
5.203	-0.829085	0.685715
5.204	-0.830141	0.684131
5.205	-0.831193	0.682538
5.206	-0.832242	0.680937
5.207	-0.833287	0.679327
5.208	-0.834329	0.677708
5.209	-0.835367	0.676081
5.21	-0.836402	0.674445
5.211	-0.837434	0.6728
5.212	-0.838462	0.671147
5.213	-0.839487	0.669485
5.214	-0.840508	0.667814
5.215	-0.841525	0.666135
5.216	-0.842539	0.664448
5.217	-0.84355	0.662751
5.218	-0.844556	0.661046
5.219	-0.84556	0.659333
5.22	-0.846559	0.657611
5.221	-0.847556	0.655881
5.222	-0.848548	0.654142
5.223	-0.849537	0.652394
5.224	-0.850522	0.650639
5.225	-0.851504	0.648874
5.226	-0.852482	0.647101
5.227	-0.853456	0.64532
5.228	-0.854426	0.643531
5.229	-0.855393	0.641732
5.23	-0.856356	0.639926
5.231	-0.857315	0.638111
5.232	-0.858271	0.636288
5.233	-0.859223	0.634456
5.234	-0.860171	0.632616
5.235	-0.861115	0.630768
5.236	-0.862056	0.628912
5.237	-0.862992	0.627047
5.238	-0.863925	0.625174
5.239	-0.864854	0.623292
5.24	-0.865779	0.621403
5.241	-0.8667	0.619505
5.242	-0.867618	0.617599
5.243	-0.868531	0.615685
5.244	-0.86944	0.613762
5.245	-0.870346	0.611831
5.246	-0.871248	0.609893
5.247	-0.872145	0.607946
5.248	-0.873039	0.605991
5.249	-0.873929	0.604027
5.25	-0.874815	0.602056
5.251	-0.875696	0.600077
5.252	-0.876574	0.598089
5.253	-0.877448	0.596094
5.254	-0.878317	0.594091
5.255	-0.879183	0.592079
5.256	-0.880045	0.59006
5.257	-0.880902	0.588032
5.258	-0.881755	0.585997
5.259	-0.882605	0.583953
5.26	-0.88345	0.581902
5.261	-0.884291	0.579843
5.262	-0.885127	0.577776
5.263	-0.88596	0.575701
5.264	-0.886789	0.573618
5.265	-0.887613	0.571527
5.266	-0.888433	0.569429
5.267	-0.889249	0.567323
5.268	-0.89006	0.565209
5.269	-0.890868	0.563087
5.27	-0.891671	0.560957
5.271	-0.89247	0.55882
5.272	-0.893264	0.556675
5.273	-0.894055	0.554522
5.274	-0.894841	0.552362
5.275	-0.895623	0.550194
5.276	-0.8964	0.548018
5.277	-0.897173	0.545835
5.278	-0.897942	0.543644
5.279	-0.898706	0.541446
5.28	-0.899466	0.53924
5.281	-0.900222	0.537026
5.282	-0.900973	0.534805
5.283	-0.90172	0.532577
5.284	-0.902462	0.530341
5.285	-0.9032	0.528097
5.286	-0.903934	0.525846
5.287	-0.904663	0.523588
5.288	-0.905387	0.521322
5.289	-0.906107	0.519049
5.29	-0.906823	0.516769
5.291	-0.907534	0.514481
5.292	-0.908241	0.512186
5.293	-0.908943	0.509884
5.294	-0.909641	0.507574
5.295	-0.910334	0.505257
5.296	-0.911022	0.502933
5.297	-0.911706	0.500602
5.298	-0.912386	0.498263
5.299	-0.913061	0.495917
5.3	-0.913731	0.493565
5.301	-0.914396	0.491205
5.302	-0.915057	0.488838
5.303	-0.915714	0.486464
5.304	-0.916366	0.484082
5.305	-0.917013	0.481694
5.306	-0.917655	0.479299
5.307	-0.918293	0.476897
5.308	-0.918927	0.474488
5.309	-0.919555	0.472072
5.31	-0.920179	0.469648
5.311	-0.920798	0.467219
5.312	-0.921413	0.464782
5.313	-0.922023	0.462338
5.314	-0.922628	0.459888
5.315	-0.923228	0.45743
5.316	-0.923824	0.454966
5.317	-0.924415	0.452495
5.318	-0.925001	0.450018
5.319	-0.925582	0.447534
5.32	-0.926159	0.445043
5.321	-0.926731	0.442545
5.322	-0.927298	0.440041
5.323	-0.927861	0.43753
5.324	-0.928418	0.435012
5.325	-0.928971	0.432488
5.326	-0.929519	0.429957
5.327	-0.930062	0.42742
5.328	-0.930601	0.424876
5.329	-0.931135	0.422326
5.33	-0.931663	0.41977
5.331	-0.932187	0.417207
5.332	-0.932707	0.414637
5.333	-0.933221	0.412061
5.334	-0.933731	0.409479
5.335	-0.934235	0.40689
5.336	-0.934735	0.404296
5.337	-0.93523	0.401694
5.338	-0.93572	0.399087
5.339	-0.936206	0.396473
5.34	-0.936686	0.393853
5.341	-0.937162	0.391227
5.342	-0.937633	0.388595
5.343	-0.938098	0.385956
5.344	-0.938559	0.383312
5.345	-0.939016	0.380661
5.346	-0.939467	0.378005
5.347	-0.939913	0.375342
5.348	-0.940355	0.372673
5.349	-0.940792	0.369998
5.35	-0.941223	0.367317
5.351	-0.94165	0.364631
5.352	-0.942072	0.361938
5.353	-0.94249	0.359239
5.354	-0.942902	0.356535
5.355	-0.943309	0.353825
5.356	-0.943712	0.351109
5.357	-0.94411	0.348387
5.358	-0.944502	0.345659
5.359	-0.94489	0.342925
5.36	-0.945273	0.340186
5.361	-0.945652	0.337441
5.362	-0.946025	0.33469
5.363	-0.946393	0.331934
5.364	-0.946757	0.329172
5.365	-0.947116	0.326405
5.366	-0.94747	0.323631
5.367	-0.947819	0.320853
5.368	-0.948163	0.318068
5.369	-0.948502	0.315278
5.37	-0.948837	0.312483
5.371	-0.949166	0.309682
5.372	-0.949491	0.306876
5.373	-0.949811	0.304064
5.374	-0.950126	0.301247
5.375	-0.950436	0.298425
5.376	-0.950742	0.295597
5.377	-0.951043	0.292764
5.378	-0.951339	0.289925
5.379	-0.95163	0.287081
5.38	-0.951916	0.284232
5.381	-0.952197	0.281378
5.382	-0.952474	0.278518
5.383	-0.952746	0.275653
5.384	-0.953013	0.272783
5.385	-0.953276	0.269908
5.386	-0.953533	0.267028
5.387	-0.953786	0.264142
5.388	-0.954035	0.261252
5.389	-0.954278	0.258356
5.39	-0.954517	0.255455
5.391	-0.954751	0.25255
5.392	-0.95498	0.249639
5.393	-0.955205	0.246723
5.394	-0.955425	0.243802
5.395	-0.95564	0.240877
5.396	-0.955851	0.237946
5.397	-0.956057	0.235011
5.398	-0.956259	0.23207
5.399	-0.956456	0.229125
5.4	-0.956648	0.226175
5.401	-0.956835	0.22322
5.402	-0.957019	0.22026
5.403	-0.957197	0.217295
5.404	-0.957371	0.214326
5.405	-0.95754	0.211352
5.406	-0.957705	0.208373
5.407	-0.957866	0.205389
5.408	-0.958022	0.2024
5.409	-0.958173	0.199407
5.41	-0.95832	0.19641
5.411	-0.958463	0.193407
5.412	-0.958601	0.1904
5.413	-0.958734	0.187388
5.414	-0.958863	0.184372
5.415	-0.958988	0.181351
5.416	-0.959109	0.178325
5.417	-0.959225	0.175295
5.418	-0.959337	0.17226
5.419	-0.959444	0.169221
5.42	-0.959548	0.166177
5.421	-0.959646	0.163129
5.422	-0.959741	0.160076
5.423	-0.959832	0.157019
5.424	-0.959918	0.153957
5.425	-0.96	0.150891
5.426	-0.960078	0.14782
5.427	-0.960151	0.144745
5.428	-0.960221	0.141665
5.429	-0.960286	0.138581
5.43	-0.960347	0.135493
5.431	-0.960405	0.1324
5.432	-0.960458	0.129303
5.433	-0.960507	0.126201
5.434	-0.960552	0.123095
5.435	-0.960593	0.119985
5.436	-0.96063	0.11687
5.437	-0.960663	0.113751
5.438	-0.960693	0.110628
5.439	-0.960718	0.1075
5.44	-0.96074	0.104368
5.441	-0.960757	0.101231
5.442	-0.960771	0.0980907
5.443	-0.960781	0.0949456
5.444	-0.960787	0.0917963
5.445	-0.96079	0.0886426
5.446	-0.960788	0.0854847
5.447	-0.960783	0.0823224
5.448	-0.960775	0.0791559
5.449	-0.960762	0.0759851
5.45	-0.960747	0.0728099
5.451	-0.960727	0.0696305
5.452	-0.960704	0.0664468
5.453	-0.960677	0.0632588
5.454	-0.960647	0.0600665
5.455	-0.960613	0.05687
5.456	-0.960576	0.0536691
5.457	-0.960535	0.050464
5.458	-0.960491	0.0472546
5.459	-0.960444	0.0440408
5.46	-0.960393	0.0408228
5.461	-0.960339	0.0376005
5.462	-0.960282	0.0343739
5.463	-0.960221	0.0311429
5.464	-0.960157	0.0279077
5.465	-0.96009	0.0246681
5.466	-0.96002	0.0214242
5.467	-0.959946	0.018176
5.468	-0.959869	0.0149234
5.469	-0.95979	0.0116665
5.47	-0.959707	0.00840526
5.471	-0.959621	0.00513964
5.472	-0.959532	0.00186965
5.473	-0.95944	-0.00140473
5.474	-0.959346	-0.0046835
5.475	-0.959248	-0.00796667
5.476	-0.959147	-0.0112543
5.477	-0.959044	-0.0145463
5.478	-0.958937	-0.0178427
5.479	-0.958828	-0.0211436
5.48	-0.958717	-0.024449
5.481	-0.958602	-0.0277589
5.482	-0.958485	-0.0310732
5.483	-0.958365	-0.0343921
5.484	-0.958242	-0.0377155
5.485	-0.958117	-0.0410434
5.486	-0.957989	-0.0443759
5.487	-0.957859	-0.047713
5.488	-0.957726	-0.0510546
5.489	-0.95759	-0.0544009
5.49	-0.957452	-0.0577518
5.491	-0.957312	-0.0611074
5.492	-0.957169	-0.0644677
5.493	-0.957024	-0.0678326
5.494	-0.956877	-0.0712023
5.495	-0.956727	-0.0745768
5.496	-0.956575	-0.0779559
5.497	-0.956421	-0.0813399
5.498	-0.956265	-0.0847287
5.499	-0.956106	-0.0881224
5.5	-0.955946	-0.0915209
5.501	-0.955783	-0.0949243
5.502	-0.955618	-0.0983326
5.503	-0.955451	-0.101746
5.504	-0.955282	-0.105164
5.505	-0.955111	-0.108587
5.506	-0.954938	-0.112016
5.507	-0.954764	-0.115449
5.508	-0.954587	-0.118887
5.509	-0.954408	-0.122331
5.51	-0.954228	-0.12578
5.511	-0.954046	-0.129234
5.512	-0.953862	-0.132693
5.513	-0.953676	-0.136157
5.514	-0.953489	-0.139627
5.515	-0.9533	-0.143102
5.516	-0.953109	-0.146582
5.517	-0.952917	-0.150068
5.518	-0.952723	-0.153559
5.519	-0.952527	-0.157056
5.52	-0.95233	-0.160558
5.521	-0.952132	-0.164066
5.522	-0.951932	-0.167579
5.523	-0.951731	-0.171098
5.524	-0.951528	-0.174622
5.525	-0.951324	-0.178152
5.526	-0.951118	-0.181688
5.527	-0.950911	-0.18523
5.528	-0.950703	-0.188778
5.529	-0.950494	-0.192331
5.53	-0.950283	-0.195891
5.531	-0.950071	-0.199456
5.532	-0.949858	-0.203027
5.533	-0.949644	-0.206605
5.534	-0.949429	-0.210188
5.535	-0.949213	-0.213778
5.536	-0.948995	-0.217373
5.537	-0.948777	-0.220975
5.538	-0.948557	-0.224584
5.539	-0.948337	-0.228198
5.54	-0.948115	-0.231819
5.541	-0.947893	-0.235446
5.542	-0.947669	-0.23908
5.543	-0.947445	-0.24272
5.544	-0.94722	-0.246367
5.545	-0.946994	-0.250021
5.546	-0.946767	-0.253681
5.547	-0.94654	-0.257348
5.548	-0.946312	-0.261021
5.549	-0.946082	-0.264702
5.55	-0.945853	-0.268389
5.551	-0.945622	-0.272083
5.552	-0.945391	-0.275784
5.553	-0.945159	-0.279492
5.554	-0.944927	-0.283208
5.555	-0.944694	-0.28693
5.556	-0.94446	-0.290659
5.557	-0.944226	-0.294396
5.558	-0.943991	-0.29814
5.559	-0.943756	-0.301892
5.56	-0.94352	-0.305651
5.561	-0.943284	-0.309417
5.562	-0.943047	-0.313191
5.563	-0.94281	-0.316972
5.564	-0.942572	-0.320761
5.565	-0.942334	-0.324558
5.566	-0.942095	-0.328362
5.567	-0.941857	-0.332174
5.568	-0.941617	-0.335994
5.569	-0.941378	-0.339822
5.57	-0.941138	-0.343658
5.571	-0.940898	-0.347502
5.572	-0.940657	-0.351354
5.573	-0.940416	-0.355214
5.574	-0.940175	-0.359083
5.575	-0.939934	-0.362959
5.576	-0.939692	-0.366844
5.577	-0.939451	-0.370737
5.578	-0.939209	-0.374639
5.579	-0.938966	-0.378549
5.58	-0.938724	-0.382468
5.581	-0.938481	-0.386395
5.582	-0.938239	-0.390331
5.583	-0.937996	-0.394276
5.584	-0.937753	-0.39823
5.585	-0.93751	-0.402192
5.586	-0.937266	-0.406163
5.587	-0.937023	-0.410143
5.588	-0.936779	-0.414133
5.589	-0.936536	-0.418131
5.59	-0.936292	-0.422138
5.591	-0.936048	-0.426155
5.592	-0.935805	-0.430181
5.593	-0.935561	-0.434216
5.594	-0.935317	-0.43826
5.595	-0.935073	-0.442314
5.596	-0.934829	-0.446378
5.597	-0.934585	-0.450451
5.598	-0.934341	-0.454533
5.599	-0.934097	-0.458625
5.6	-0.933853	-0.462727
5.601	-0.933609	-0.466839
5.602	-0.933365	-0.47096
5.603	-0.933121	-0.475092
5.604	-0.932877	-0.479233
5.605	-0.932633	-0.483384
5.606	-0.932389	-0.487545
5.607	-0.932145	-0.491717
5.608	-0.931901	-0.495898
5.609	-0.931657	-0.50009
5.61	-0.931413	-0.504292
5.611	-0.931169	-0.508504
5.612	-0.930925	-0.512727
5.613	-0.930681	-0.51696
5.614	-0.930438	-0.521203
5.615	-0.930194	-0.525457
5.616	-0.92995	-0.529722
5.617	-0.929706	-0.533997
5.618	-0.929463	-0.538283
5.619	-0.929219	-0.54258
5.62	-0.928976	-0.546887
5.621	-0.928732	-0.551205
5.622	-0.928489	-0.555534
5.623	-0.928245	-0.559874
5.624	-0.928002	-0.564225
5.625	-0.927758	-0.568587
5.626	-0.927515	-0.57296
5.627	-0.927272	-0.577344
5.628	-0.927029	-0.581739
5.629	-0.926785	-0.586146
5.63	-0.926542	-0.590563
5.631	-0.926299	-0.594992
5.632	-0.926056	-0.599432
5.633	-0.925812	-0.603884
5.634	-0.925569	-0.608347
5.635	-0.925326	-0.612821
5.636	-0.925083	-0.617307
5.637	-0.92484	-0.621804
5.638	-0.924597	-0.626313
5.639	-0.924353	-0.630834
5.64	-0.92411	-0.635366
5.641	-0.923867	-0.63991
5.642	-0.923624	-0.644465
5.643	-0.923381	-0.649032
5.644	-0.923137	-0.653611
5.645	-0.922894	-0.658202
5.646	-0.922651	-0.662805
5.647	-0.922408	-0.667419
5.648	-0.922164	-0.672045
5.649	-0.921921	-0.676684
5.65	-0.921677	-0.681334
5.651	-0.921434	-0.685996
5.652	-0.92119	-0.69067
5.653	-0.920946	-0.695356
5.654	-0.920703	-0.700054
5.655	-0.920459	-0.704764
5.656	-0.920215	-0.709487
5.657	-0.919971	-0.714221
5.658	-0.919727	-0.718968
5.659	-0.919483	-0.723726
5.66	-0.919238	-0.728497
5.661	-0.918994	-0.73328
5.662	-0.91875	-0.738075
5.663	-0.918505	-0.742883
5.664	-0.91826	-0.747702
5.665	-0.918015	-0.752534
5.666	-0.917771	-0.757378
5.667	-0.917525	-0.762234
5.668	-0.91728	-0.767103
5.669	-0.917035	-0.771983
5.67	-0.916789	-0.776877
5.671	-0.916544	-0.781782
5.672	-0.916298	-0.786699
5.673	-0.916052	-0.791629
5.674	-0.915806	-0.796572
5.675	-0.91556	-0.801526
5.676	-0.915313	-0.806493
5.677	-0.915067	-0.811472
5.678	-0.91482	-0.816463
5.679	-0.914573	-0.821467
5.68	-0.914326	-0.826482
5.681	-0.914079	-0.83151
5.682	-0.913831	-0.836551
5.683	-0.913584	-0.841603
5.684	-0.913336	-0.846668
5.685	-0.913088	-0.851745
5.686	-0.91284	-0.856834
5.687	-0.912592	-0.861935
5.688	-0.912343	-0.867049
5.689	-0.912094	-0.872175
5.69	-0.911846	-0.877312
5.691	-0.911596	-0.882462
5.692	-0.911347	-0.887624
5.693	-0.911098	-0.892798
5.694	-0.910848	-0.897984
5.695	-0.910598	-0.903182
5.696	-0.910348	-0.908392
5.697	-0.910098	-0.913614
5.698	-0.909848	-0.918848
5.699	-0.909597	-0.924093
5.7	-0.909347	-0.929351
5.701	-0.909096	-0.93462
5.702	-0.908845	-0.939901
5.703	-0.908593	-0.945193
5.704	-0.908342	-0.950498
5.705	-0.90809	-0.955814
5.706	-0.907839	-0.961141
5.707	-0.907587	-0.96648
5.708	-0.907335	-0.971831
5.709	-0.907083	-0.977193
5.71	-0.90683	-0.982566
5.711	-0.906578	-0.987951
5.712	-0.906325	-0.993347
5.713	-0.906073	-0.998754
5.714	-0.90582	-1.00417
5.715	-0.905567	-1.0096
5.716	-0.905314	-1.01504
5.717	-0.90506	-1.02049
5.718	-0.904807	-1.02595
5.719	-0.904554	-1.03143
5.72	-0.9043	-1.03691
5.721	-0.904047	-1.0424
5.722	-0.903793	-1.04791
5.723	-0.903539	-1.05342
5.724	-0.903286	-1.05895
5.725	-0.903032	-1.06449
5.726	-0.902778	-1.07003
5.727	-0.902524	-1.07559
5.728	-0.90227	-1.08115
5.729	-0.902017	-1.08673
5.73	-0.901763	-1.09232
5.731	-0.901509	-1.09791
5.732	-0.901255	-1.10352
5.733	-0.901001	-1.10913
5.734	-0.900747	-1.11476
5.735	-0.900494	-1.12039
5.736	-0.90024	-1.12603
5.737	-0.899986	-1.13168
5.738	-0.899733	-1.13734
5.739	-0.899479	-1.14301
5.74	-0.899226	-1.14869
5.741	-0.898973	-1.15438
5.742	-0.89872	-1.16007
5.743	-0.898467	-1.16577
5.744	-0.898214	-1.17149
5.745	-0.897961	-1.17721
5.746	-0.897709	-1.18293
5.747	-0.897457	-1.18867
5.748	-0.897205	-1.19441
5.749	-0.896953	-1.20016
5.75	-0.896701	-1.20592
5.751	-0.89645	-1.21168
5.752	-0.896198	-1.21745
5.753	-0.895947	-1.22323
5.754	-0.895697	-1.22901
5.755	-0.895446	-1.2348
5.756	-0.895196	-1.2406
5.757	-0.894946	-1.2464
5.758	-0.894697	-1.25221
5.759	-0.894447	-1.25802
5.76	-0.894199	-1.26384
5.761	-0.89395	-1.26966
5.762	-0.893702	-1.27549
5.763	-0.893454	-1.28132
5.764	-0.893206	-1.28716
5.765	-0.892959	-1.293
5.766	-0.892712	-1.29885
5.767	-0.892466	-1.3047
5.768	-0.89222	-1.31055
5.769	-0.891974	-1.31641
5.77	-0.891729	-1.32226
5.771	-0.891484	-1.32813
5.772	-0.891239	-1.33399
5.773	-0.890995	-1.33985
5.774	-0.890752	-1.34572
5.775	-0.890508	-1.35159
5.776	-0.890266	-1.35746
5.777	-0.890023	-1.36333
5.778	-0.889781	-1.3692
5.779	-0.889539	-1.37507
5.78	-0.889298	-1.38094
5.781	-0.889057	-1.38681
5.782	-0.888816	-1.39268
5.783	-0.888576	-1.39855
5.784	-0.888336	-1.40441
5.785	-0.888096	-1.41028
5.786	-0.887857	-1.41614
5.787	-0.887618	-1.422
5.788	-0.887379	-1.42785
5.789	-0.887141	-1.4337
5.79	-0.886902	-1.43955
5.791	-0.886664	-1.44539
5.792	-0.886426	-1.45122
5.793	-0.886188	-1.45705
5.794	-0.88595	-1.46288
5.795	-0.885712	-1.46869
5.796	-0.885474	-1.4745
5.797	-0.885236	-1.4803
5.798	-0.884998	-1.4861
5.799	-0.884759	-1.49188
5.8	-0.88452	-1.49765
5.801	-0.884281	-1.50342
5.802	-0.884042	-1.50917
5.803	-0.883802	-1.51491
5.804	-0.883561	-1.52064
5.805	-0.88332	-1.52635
5.806	-0.883078	-1.53205
5.807	-0.882835	-1.53774
5.808	-0.882591	-1.54341
5.809	-0.882346	-1.54906
5.81	-0.882099	-1.5547
5.811	-0.881851	-1.56032
5.812	-0.881602	-1.56592
5.813	-0.881351	-1.5715
5.814	-0.881098	-1.57706
5.815	-0.880842	-1.58259
5.816	-0.880585	-1.58811
5.817	-0.880325	-1.5936
5.818	-0.880062	-1.59906
5.819	-0.879797	-1.6045
5.82	-0.879528	-1.60992
5.821	-0.879256	-1.6153
5.822	-0.87898	-1.62066
5.823	-0.8787	-1.62598
5.824	-0.878415	-1.63127
5.825	-0.878126	-1.63653
5.826	-0.877832	-1.64175
5.827	-0.877533	-1.64694
5.828	-0.877227	-1.65209
5.829	-0.876916	-1.6572
5.83	-0.876598	-1.66227
5.831	-0.876272	-1.6673
5.832	-0.875939	-1.67228
5.833	-0.875598	-1.67722
5.834	-0.875248	-1.6821
5.835	-0.874889	-1.68694
5.836	-0.874519	-1.69173
5.837	-0.87414	-1.69647
5.838	-0.873748	-1.70115
5.839	-0.873345	-1.70577
5.84	-0.872929	-1.71034
5.841	-0.8725	-1.71484
5.842	-0.872056	-1.71928
5.843	-0.871596	-1.72365
5.844	-0.871121	-1.72795
5.845	-0.870628	-1.73219
5.846	-0.870117	-1.73635
5.847	-0.869586	-1.74043
5.848	-0.869035	-1.74444
5.849	-0.868463	-1.74837
5.85	-0.867867	-1.75222
5.851	-0.867248	-1.75598
5.852	-0.866603	-1.75965
5.853	-0.865931	-1.76323
5.854	-0.865231	-1.76672
5.855	-0.864502	-1.77011
5.856	-0.863741	-1.77341
5.857	-0.862948	-1.7766
5.858	-0.86212	-1.77969
5.859	-0.861257	-1.78268
5.86	-0.860356	-1.78555
5.861	-0.859416	-1.78832
5.862	-0.858435	-1.79097
5.863	-0.857411	-1.79351
5.864	-0.856343	-1.79594
5.865	-0.85523	-1.79824
5.866	-0.854068	-1.80042
5.867	-0.852857	-1.80248
5.868	-0.851594	-1.80441
5.869	-0.850279	-1.80622
5.87	-0.848909	-1.80791
5.871	-0.847483	-1.80946
5.872	-0.846	-1.81089
5.873	-0.844457	-1.81218
5.874	-0.842854	-1.81335
5.875	-0.841189	-1.81439
5.876	-0.839461	-1.8153
5.877	-0.837668	-1.81607
5.878	-0.835811	-1.81672
5.879	-0.833887	-1.81724
5.88	-0.831896	-1.81763
5.881	-0.829837	-1.8179
5.882	-0.82771	-1.81804
5.883	-0.825513	-1.81805
5.884	-0.823247	-1.81795
5.885	-0.820912	-1.81772
5.886	-0.818507	-1.81738
5.887	-0.816032	-1.81691
5.888	-0.813487	-1.81634
5.889	-0.810872	-1.81565
5.89	-0.808188	-1.81485
5.891	-0.805435	-1.81395
5.892	-0.802614	-1.81294
5.893	-0.799724	-1.81183
5.894	-0.796768	-1.81063
5.895	-0.793744	-1.80932
5.896	-0.790654	-1.80793
5.897	-0.7875	-1.80644
5.898	-0.784281	-1.80486
5.899	-0.780999	-1.8032
5.9	-0.777654	-1.80146
5.901	-0.774248	-1.79964
5.902	-0.770782	-1.79774
5.903	-0.767257	-1.79577
5.904	-0.763673	-1.79372
5.905	-0.760033	-1.79161
5.906	-0.756336	-1.78943
5.907	-0.752585	-1.78719
5.908	-0.748781	-1.78489
5.909	-0.744923	-1.78252
5.91	-0.741015	-1.7801
5.911	-0.737056	-1.77763
5.912	-0.733049	-1.7751
5.913	-0.728993	-1.77253
5.914	-0.72489	-1.7699
5.915	-0.720742	-1.76723
5.916	-0.716549	-1.76452
5.917	-0.712313	-1.76176
5.918	-0.708034	-1.75896
5.919	-0.703714	-1.75613
5.92	-0.699354	-1.75325
5.921	-0.694954	-1.75035
5.922	-0.690515	-1.7474
5.923	-0.68604	-1.74443
5.924	-0.681527	-1.74142
5.925	-0.67698	-1.73839
5.926	-0.672397	-1.73532
5.927	-0.667782	-1.73224
5.928	-0.663133	-1.72912
5.929	-0.658452	-1.72598
5.93	-0.65374	-1.72282
5.931	-0.648998	-1.71963
5.932	-0.644226	-1.71643
5.933	-0.639426	-1.7132
5.934	-0.634598	-1.70996
5.935	-0.629742	-1.7067
5.936	-0.62486	-1.70342
5.937	-0.619953	-1.70012
5.938	-0.61502	-1.69681
5.939	-0.610063	-1.69349
5.94	-0.605082	-1.69015
5.941	-0.600079	-1.6868
5.942	-0.595052	-1.68344
5.943	-0.590004	-1.68007
5.944	-0.584935	-1.67669
5.945	-0.579845	-1.6733
5.946	-0.574735	-1.66989
5.947	-0.569606	-1.66648
5.948	-0.564458	-1.66307
5.949	-0.559291	-1.65964
5.95	-0.554107	-1.65621
5.951	-0.548905	-1.65277
5.952	-0.543686	-1.64933
5.953	-0.53845	-1.64588
5.954	-0.533199	-1.64243
5.955	-0.527933	-1.63897
5.956	-0.522651	-1.63551
5.957	-0.517355	-1.63205
5.958	-0.512044	-1.62859
5.959	-0.50672	-1.62512
5.96	-0.501383	-1.62165
5.961	-0.496032	-1.61818
5.962	-0.490669	-1.61471
5.963	-0.485294	-1.61123
5.964	-0.479907	-1.60776
5.965	-0.474509	-1.60429
5.966	-0.469099	-1.60082
5.967	-0.463679	-1.59735
5.968	-0.458249	-1.59387
5.969	-0.452808	-1.59041
5.97	-0.447357	-1.58694
5.971	-0.441898	-1.58347
5.972	-0.436429	-1.58001
5.973	-0.430951	-1.57655
5.974	-0.425464	-1.57309
5.975	-0.41997	-1.56964
5.976	-0.414467	-1.56618
5.977	-0.408957	-1.56274
